Gender,Age,YearPostInt,IF_Mean
0,60,11,0.0247150760744452
0,61,11,0.0247150760744452
0,62,11,0.0247150760744452
0,63,11,0.0247150760744452
0,64,11,0.0247150760744452
0,65,11,0.0246003458468339
0,66,11,0.0246003458468339
0,67,11,0.0246003458468339
0,68,11,0.0246003458468339
0,69,11,0.0246003458468339
0,70,11,0.0193192140107211
0,71,11,0.0193192140107211
0,72,11,0.0193192140107211
0,73,11,0.0193192140107211
0,74,11,0.0193192140107211
0,75,11,0.0172644809995746
0,76,11,0.0172644809995746
0,77,11,0.0172644809995746
0,78,11,0.0172644809995746
0,79,11,0.0172644809995746
0,80,11,0.0156510558971791
0,81,11,0.0156510558971791
0,82,11,0.0156510558971791
0,83,11,0.0156510558971791
0,84,11,0.0156510558971791
0,85,11,0.0156510558971791
0,86,11,0.0156510558971791
0,87,11,0.0156510558971791
0,88,11,0.0156510558971791
0,89,11,0.0156510558971791
0,90,11,0.0156510558971791
0,91,11,0.0156510558971791
0,92,11,0.0156510558971791
0,93,11,0.0156510558971791
0,94,11,0.0156510558971791
0,95,11,0.0156510558971791
0,96,11,0.0156510558971791
0,97,11,0.0156510558971791
0,98,11,0.0156510558971791
0,99,11,0.0156510558971791
0,100,11,0.0156510558971791
0,101,11,0.0156510558971791
0,102,11,0.0156510558971791
0,103,11,0.0156510558971791
0,104,11,0.0156510558971791
0,105,11,0.0156510558971791
0,106,11,0.0156510558971791
0,107,11,0.0156510558971791
0,108,11,0.0156510558971791
0,109,11,0.0156510558971791
0,110,11,0.0156510558971791
1,0,11,0
1,1,11,0
1,2,11,0
1,3,11,0
1,4,11,0
1,5,11,0
1,6,11,0
1,7,11,0
1,8,11,0
1,9,11,0
1,10,11,0
1,11,11,0
1,12,11,0
1,13,11,0
1,14,11,0
1,15,11,0
1,16,11,0
1,17,11,0
1,18,11,0
1,19,11,0
1,20,11,0
1,21,11,0
1,22,11,0
1,23,11,0
1,24,11,0
1,25,11,0
1,26,11,0
1,27,11,0
1,28,11,0
1,29,11,0
1,30,11,0
1,31,11,0
1,32,11,0
1,33,11,0
1,34,11,0
1,35,11,0.00401493658233654
1,36,11,0.00401493658233654
1,37,11,0.00401493658233654
1,38,11,0.00401493658233654
1,39,11,0.00401493658233654
1,40,11,0.00401493658233654
1,41,11,0.00401493658233654
1,42,11,0.00401493658233654
1,43,11,0.00401493658233654
1,44,11,0.00401493658233654
1,45,11,0.00401493658233654
1,46,11,0.00401493658233654
1,47,11,0.00401493658233654
1,48,11,0.00401493658233654
1,49,11,0.00401493658233654
1,50,11,0.00401493658233654
1,51,11,0.00401493658233654
1,52,11,0.00401493658233654
1,53,11,0.00401493658233654
1,54,11,0.00401493658233654
1,55,11,0.00804914058847339
1,56,11,0.00804914058847339
1,57,11,0.00804914058847339
1,58,11,0.00804914058847339
1,59,11,0.00804914058847339
1,60,11,0.0097463033806352
1,61,11,0.0097463033806352
1,62,11,0.0097463033806352
1,63,11,0.0097463033806352
1,64,11,0.0097463033806352
1,65,11,0.00528715298410753
1,66,11,0.00528715298410753
1,67,11,0.00528715298410753
1,68,11,0.00528715298410753
1,69,11,0.00528715298410753
1,70,11,0.00496943870560063
1,71,11,0.00496943870560063
1,72,11,0.00496943870560063
1,73,11,0.00496943870560063
1,74,11,0.00496943870560063
1,75,11,0.00401493658233654
1,76,11,0.00401493658233654
1,77,11,0.00401493658233654
1,78,11,0.00401493658233654
1,79,11,0.00401493658233654
1,80,11,0.00401493658233654
1,81,11,0.00401493658233654
1,82,11,0.00401493658233654
1,83,11,0.00401493658233654
1,84,11,0.00401493658233654
1,85,11,0.00401493658233654
1,86,11,0.00401493658233654
1,87,11,0.00401493658233654
1,88,11,0.00401493658233654
1,89,11,0.00401493658233654
1,90,11,0.00401493658233654
1,91,11,0.00401493658233654
1,92,11,0.00401493658233654
1,93,11,0.00401493658233654
1,94,11,0.00401493658233654
1,95,11,0.00401493658233654
1,96,11,0.00401493658233654
1,97,11,0.00401493658233654
1,98,11,0.00401493658233654
1,99,11,0.00401493658233654
1,100,11,0.00401493658233654
1,101,11,0.00401493658233654
1,102,11,0.00401493658233654
1,103,11,0.00401493658233654
1,104,11,0.00401493658233654
1,105,11,0.00401493658233654
1,106,11,0.00401493658233654
1,107,11,0.00401493658233654
1,108,11,0.00401493658233654
1,109,11,0.00401493658233654
1,110,11,0.00401493658233654
0,0,12,0
0,1,12,0
0,2,12,0
0,3,12,0
0,4,12,0
0,5,12,0
0,6,12,0
0,7,12,0
0,8,12,0
0,9,12,0
0,10,12,0
0,11,12,0
0,12,12,0
0,13,12,0
0,14,12,0
0,15,12,0
0,16,12,0
0,17,12,0
0,18,12,0
0,19,12,0
0,20,12,0
0,21,12,0
0,22,12,0
0,23,12,0
0,24,12,0
0,25,12,0
0,26,12,0
0,27,12,0
0,28,12,0
0,29,12,0
0,30,12,0
0,31,12,0
0,32,12,0
0,33,12,0
0,34,12,0
0,35,12,0.0226975041259805
0,36,12,0.0226975041259805
0,37,12,0.0226975041259805
0,38,12,0.0226975041259805
0,39,12,0.0226975041259805
0,40,12,0.0202179954107227
0,41,12,0.0202179954107227
0,42,12,0.0202179954107227
0,43,12,0.0202179954107227
0,44,12,0.0202179954107227
0,45,12,0.0291918302091161
0,46,12,0.0291918302091161
0,47,12,0.0291918302091161
0,48,12,0.0291918302091161
0,49,12,0.0291918302091161
0,50,12,0.0267247265517967
0,51,12,0.0267247265517967
0,52,12,0.0267247265517967
0,53,12,0.0267247265517967
0,54,12,0.0267247265517967
0,55,12,0.0265511248986585
0,56,12,0.0265511248986585
0,57,12,0.0265511248986585
0,58,12,0.0265511248986585
0,59,12,0.0265511248986585
0,60,12,0.0247150760744452
0,61,12,0.0247150760744452
0,62,12,0.0247150760744452
0,63,12,0.0247150760744452
0,64,12,0.0247150760744452
0,65,12,0.0246003458468339
0,66,12,0.0246003458468339
0,67,12,0.0246003458468339
0,68,12,0.0246003458468339
0,69,12,0.0246003458468339
0,70,12,0.0193192140107211
0,71,12,0.0193192140107211
0,72,12,0.0193192140107211
0,73,12,0.0193192140107211
0,74,12,0.0193192140107211
0,75,12,0.0172644809995746
0,76,12,0.0172644809995746
0,77,12,0.0172644809995746
0,78,12,0.0172644809995746
0,79,12,0.0172644809995746
0,80,12,0.0156510558971791
0,81,12,0.0156510558971791
0,82,12,0.0156510558971791
0,83,12,0.0156510558971791
0,84,12,0.0156510558971791
0,85,12,0.0156510558971791
0,86,12,0.0156510558971791
0,87,12,0.0156510558971791
0,88,12,0.0156510558971791
0,89,12,0.0156510558971791
0,90,12,0.0156510558971791
0,91,12,0.0156510558971791
0,92,12,0.0156510558971791
0,93,12,0.0156510558971791
0,94,12,0.0156510558971791
0,95,12,0.0156510558971791
0,96,12,0.0156510558971791
0,97,12,0.0156510558971791
0,98,12,0.0156510558971791
0,99,12,0.0156510558971791
0,100,12,0.0156510558971791
0,101,12,0.0156510558971791
0,102,12,0.0156510558971791
0,103,12,0.0156510558971791
0,104,12,0.0156510558971791
0,105,12,0.0156510558971791
0,106,12,0.0156510558971791
0,107,12,0.0156510558971791
0,108,12,0.0156510558971791
0,109,12,0.0156510558971791
0,110,12,0.0156510558971791
1,0,12,0
1,1,12,0
1,2,12,0
1,3,12,0
1,4,12,0
1,5,12,0
1,6,12,0
1,7,12,0
1,8,12,0
1,9,12,0
1,10,12,0
1,11,12,0
1,12,12,0
1,13,12,0
1,14,12,0
1,15,12,0
1,16,12,0
1,17,12,0
1,18,12,0
1,19,12,0
1,20,12,0
1,21,12,0
1,22,12,0
1,23,12,0
1,24,12,0
1,25,12,0
1,26,12,0
1,27,12,0
1,28,12,0
1,29,12,0
1,30,12,0
1,31,12,0
1,32,12,0
1,33,12,0
1,34,12,0
1,35,12,0.00401493658233654
1,36,12,0.00401493658233654
1,37,12,0.00401493658233654
1,38,12,0.00401493658233654
1,39,12,0.00401493658233654
1,40,12,0.00401493658233654
1,41,12,0.00401493658233654
1,42,12,0.00401493658233654
1,43,12,0.00401493658233654
1,44,12,0.00401493658233654
1,45,12,0.00401493658233654
1,46,12,0.00401493658233654
1,47,12,0.00401493658233654
1,48,12,0.00401493658233654
1,49,12,0.00401493658233654
1,50,12,0.00401493658233654
1,51,12,0.00401493658233654
1,52,12,0.00401493658233654
1,53,12,0.00401493658233654
1,54,12,0.00401493658233654
1,55,12,0.00804914058847339
1,56,12,0.00804914058847339
1,57,12,0.00804914058847339
1,58,12,0.00804914058847339
1,59,12,0.00804914058847339
1,60,12,0.0097463033806352
1,61,12,0.0097463033806352
1,62,12,0.0097463033806352
1,63,12,0.0097463033806352
1,64,12,0.0097463033806352
1,65,12,0.00528715298410753
1,66,12,0.00528715298410753
1,67,12,0.00528715298410753
1,68,12,0.00528715298410753
1,69,12,0.00528715298410753
1,70,12,0.00496943870560063
1,71,12,0.00496943870560063
1,72,12,0.00496943870560063
1,73,12,0.00496943870560063
1,74,12,0.00496943870560063
1,75,12,0.00401493658233654
1,76,12,0.00401493658233654
1,77,12,0.00401493658233654
1,78,12,0.00401493658233654
1,79,12,0.00401493658233654
1,80,12,0.00401493658233654
1,81,12,0.00401493658233654
1,82,12,0.00401493658233654
1,83,12,0.00401493658233654
1,84,12,0.00401493658233654
1,85,12,0.00401493658233654
1,86,12,0.00401493658233654
1,87,12,0.00401493658233654
1,88,12,0.00401493658233654
1,89,12,0.00401493658233654
1,90,12,0.00401493658233654
1,91,12,0.00401493658233654
1,92,12,0.00401493658233654
1,93,12,0.00401493658233654
1,94,12,0.00401493658233654
1,95,12,0.00401493658233654
1,96,12,0.00401493658233654
1,97,12,0.00401493658233654
1,98,12,0.00401493658233654
1,99,12,0.00401493658233654
1,100,12,0.00401493658233654
1,101,12,0.00401493658233654
1,102,12,0.00401493658233654
1,103,12,0.00401493658233654
1,104,12,0.00401493658233654
1,105,12,0.00401493658233654
1,106,12,0.00401493658233654
1,107,12,0.00401493658233654
1,108,12,0.00401493658233654
1,109,12,0.00401493658233654
1,110,12,0.00401493658233654
0,0,13,0
0,1,13,0
0,2,13,0
0,3,13,0
0,4,13,0
0,5,13,0
0,6,13,0
0,7,13,0
0,8,13,0
0,9,13,0
0,10,13,0
0,11,13,0
0,12,13,0
0,13,13,0
0,14,13,0
0,15,13,0
0,16,13,0
0,17,13,0
0,18,13,0
0,19,13,0
0,20,13,0
0,21,13,0
0,22,13,0
0,23,13,0
0,24,13,0
0,25,13,0
0,26,13,0
0,27,13,0
0,28,13,0
0,29,13,0
0,30,13,0
0,31,13,0
0,32,13,0
0,33,13,0
0,34,13,0
0,35,13,0.0226975041259805
0,36,13,0.0226975041259805
0,37,13,0.0226975041259805
0,38,13,0.0226975041259805
0,39,13,0.0226975041259805
0,40,13,0.0202179954107227
0,41,13,0.0202179954107227
0,42,13,0.0202179954107227
0,43,13,0.0202179954107227
0,44,13,0.0202179954107227
0,45,13,0.0291918302091161
0,46,13,0.0291918302091161
0,47,13,0.0291918302091161
0,48,13,0.0291918302091161
0,49,13,0.0291918302091161
0,50,13,0.0267247265517967
0,51,13,0.0267247265517967
0,52,13,0.0267247265517967
0,53,13,0.0267247265517967
0,54,13,0.0267247265517967
0,55,13,0.0265511248986585
0,56,13,0.0265511248986585
0,57,13,0.0265511248986585
0,58,13,0.0265511248986585
0,59,13,0.0265511248986585
0,60,13,0.0247150760744452
0,61,13,0.0247150760744452
0,62,13,0.0247150760744452
0,63,13,0.0247150760744452
0,64,13,0.0247150760744452
0,65,13,0.0246003458468339
0,66,13,0.0246003458468339
0,67,13,0.0246003458468339
0,68,13,0.0246003458468339
0,69,13,0.0246003458468339
0,70,13,0.0193192140107211
0,71,13,0.0193192140107211
0,72,13,0.0193192140107211
0,73,13,0.0193192140107211
0,74,13,0.0193192140107211
0,75,13,0.0172644809995746
0,76,13,0.0172644809995746
0,77,13,0.0172644809995746
0,78,13,0.0172644809995746
0,79,13,0.0172644809995746
0,80,13,0.0156510558971791
0,81,13,0.0156510558971791
0,82,13,0.0156510558971791
0,83,13,0.0156510558971791
0,84,13,0.0156510558971791
0,85,13,0.0156510558971791
0,86,13,0.0156510558971791
0,87,13,0.0156510558971791
0,88,13,0.0156510558971791
0,89,13,0.0156510558971791
0,90,13,0.0156510558971791
0,91,13,0.0156510558971791
0,92,13,0.0156510558971791
0,93,13,0.0156510558971791
0,94,13,0.0156510558971791
0,95,13,0.0156510558971791
0,96,13,0.0156510558971791
0,97,13,0.0156510558971791
0,98,13,0.0156510558971791
0,99,13,0.0156510558971791
0,100,13,0.0156510558971791
0,101,13,0.0156510558971791
0,102,13,0.0156510558971791
0,103,13,0.0156510558971791
0,104,13,0.0156510558971791
0,105,13,0.0156510558971791
0,106,13,0.0156510558971791
0,107,13,0.0156510558971791
0,108,13,0.0156510558971791
0,109,13,0.0156510558971791
0,110,13,0.0156510558971791
1,0,13,0
1,1,13,0
1,2,13,0
1,3,13,0
1,4,13,0
1,5,13,0
1,6,13,0
1,7,13,0
1,8,13,0
1,9,13,0
1,10,13,0
1,11,13,0
1,12,13,0
1,13,13,0
1,14,13,0
1,15,13,0
1,16,13,0
1,17,13,0
1,18,13,0
1,19,13,0
1,20,13,0
1,21,13,0
1,22,13,0
1,23,13,0
1,24,13,0
1,25,13,0
1,26,13,0
1,27,13,0
1,28,13,0
1,29,13,0
1,30,13,0
1,31,13,0
1,32,13,0
1,33,13,0
1,34,13,0
1,35,13,0.00401493658233654
1,36,13,0.00401493658233654
1,37,13,0.00401493658233654
1,38,13,0.00401493658233654
1,39,13,0.00401493658233654
1,40,13,0.00401493658233654
1,41,13,0.00401493658233654
1,42,13,0.00401493658233654
1,43,13,0.00401493658233654
1,44,13,0.00401493658233654
1,45,13,0.00401493658233654
1,46,13,0.00401493658233654
1,47,13,0.00401493658233654
1,48,13,0.00401493658233654
1,49,13,0.00401493658233654
1,50,13,0.00401493658233654
1,51,13,0.00401493658233654
1,52,13,0.00401493658233654
1,53,13,0.00401493658233654
1,54,13,0.00401493658233654
1,55,13,0.00804914058847339
1,56,13,0.00804914058847339
1,57,13,0.00804914058847339
1,58,13,0.00804914058847339
1,59,13,0.00804914058847339
1,60,13,0.0097463033806352
1,61,13,0.0097463033806352
1,62,13,0.0097463033806352
1,63,13,0.0097463033806352
1,64,13,0.0097463033806352
1,65,13,0.00528715298410753
1,66,13,0.00528715298410753
1,67,13,0.00528715298410753
1,68,13,0.00528715298410753
1,69,13,0.00528715298410753
1,70,13,0.00496943870560063
1,71,13,0.00496943870560063
1,72,13,0.00496943870560063
1,73,13,0.00496943870560063
1,74,13,0.00496943870560063
1,75,13,0.00401493658233654
1,76,13,0.00401493658233654
1,77,13,0.00401493658233654
1,78,13,0.00401493658233654
1,79,13,0.00401493658233654
1,80,13,0.00401493658233654
1,81,13,0.00401493658233654
1,82,13,0.00401493658233654
1,83,13,0.00401493658233654
1,84,13,0.00401493658233654
1,85,13,0.00401493658233654
1,86,13,0.00401493658233654
1,87,13,0.00401493658233654
1,88,13,0.00401493658233654
1,89,13,0.00401493658233654
1,90,13,0.00401493658233654
1,91,13,0.00401493658233654
1,92,13,0.00401493658233654
1,93,13,0.00401493658233654
1,94,13,0.00401493658233654
1,95,13,0.00401493658233654
1,96,13,0.00401493658233654
1,97,13,0.00401493658233654
1,98,13,0.00401493658233654
1,99,13,0.00401493658233654
1,100,13,0.00401493658233654
1,101,13,0.00401493658233654
1,102,13,0.00401493658233654
1,103,13,0.00401493658233654
1,104,13,0.00401493658233654
1,105,13,0.00401493658233654
1,106,13,0.00401493658233654
1,107,13,0.00401493658233654
1,108,13,0.00401493658233654
1,109,13,0.00401493658233654
1,110,13,0.00401493658233654
0,0,14,0
0,1,14,0
0,2,14,0
0,3,14,0
0,4,14,0
0,5,14,0
0,6,14,0
0,7,14,0
0,8,14,0
0,9,14,0
0,10,14,0
0,11,14,0
0,12,14,0
0,13,14,0
0,14,14,0
0,15,14,0
0,16,14,0
0,17,14,0
0,18,14,0
0,19,14,0
0,20,14,0
0,21,14,0
0,22,14,0
0,23,14,0
0,24,14,0
0,25,14,0
0,26,14,0
0,27,14,0
0,28,14,0
0,29,14,0
0,30,14,0
0,31,14,0
0,32,14,0
0,33,14,0
0,34,14,0
0,35,14,0.0226975041259805
0,36,14,0.0226975041259805
0,37,14,0.0226975041259805
0,38,14,0.0226975041259805
0,39,14,0.0226975041259805
0,40,14,0.0202179954107227
0,41,14,0.0202179954107227
0,42,14,0.0202179954107227
0,43,14,0.0202179954107227
0,44,14,0.0202179954107227
0,45,14,0.0291918302091161
0,46,14,0.0291918302091161
0,47,14,0.0291918302091161
0,48,14,0.0291918302091161
0,49,14,0.0291918302091161
0,50,14,0.0267247265517967
0,51,14,0.0267247265517967
0,52,14,0.0267247265517967
0,53,14,0.0267247265517967
0,54,14,0.0267247265517967
0,55,14,0.0265511248986585
0,56,14,0.0265511248986585
0,57,14,0.0265511248986585
0,58,14,0.0265511248986585
0,59,14,0.0265511248986585
0,60,14,0.0247150760744452
0,61,14,0.0247150760744452
0,62,14,0.0247150760744452
0,63,14,0.0247150760744452
0,64,14,0.0247150760744452
0,65,14,0.0246003458468339
0,66,14,0.0246003458468339
0,67,14,0.0246003458468339
0,68,14,0.0246003458468339
0,69,14,0.0246003458468339
0,70,14,0.0193192140107211
0,71,14,0.0193192140107211
0,72,14,0.0193192140107211
0,73,14,0.0193192140107211
0,74,14,0.0193192140107211
0,75,14,0.0172644809995746
0,76,14,0.0172644809995746
0,77,14,0.0172644809995746
0,78,14,0.0172644809995746
0,79,14,0.0172644809995746
0,80,14,0.0156510558971791
0,81,14,0.0156510558971791
0,82,14,0.0156510558971791
0,83,14,0.0156510558971791
0,84,14,0.0156510558971791
0,85,14,0.0156510558971791
0,86,14,0.0156510558971791
0,87,14,0.0156510558971791
0,88,14,0.0156510558971791
0,89,14,0.0156510558971791
0,90,14,0.0156510558971791
0,91,14,0.0156510558971791
0,92,14,0.0156510558971791
0,93,14,0.0156510558971791
0,94,14,0.0156510558971791
0,95,14,0.0156510558971791
0,96,14,0.0156510558971791
0,97,14,0.0156510558971791
0,98,14,0.0156510558971791
0,99,14,0.0156510558971791
0,100,14,0.0156510558971791
0,101,14,0.0156510558971791
0,102,14,0.0156510558971791
0,103,14,0.0156510558971791
0,104,14,0.0156510558971791
0,105,14,0.0156510558971791
0,106,14,0.0156510558971791
0,107,14,0.0156510558971791
0,108,14,0.0156510558971791
0,109,14,0.0156510558971791
0,110,14,0.0156510558971791
1,0,14,0
1,1,14,0
1,2,14,0
1,3,14,0
1,4,14,0
1,5,14,0
1,6,14,0
1,7,14,0
1,8,14,0
1,9,14,0
1,10,14,0
1,11,14,0
1,12,14,0
1,13,14,0
1,14,14,0
1,15,14,0
1,16,14,0
1,17,14,0
1,18,14,0
1,19,14,0
1,20,14,0
1,21,14,0
1,22,14,0
1,23,14,0
1,24,14,0
1,25,14,0
1,26,14,0
1,27,14,0
1,28,14,0
1,29,14,0
1,30,14,0
1,31,14,0
1,32,14,0
1,33,14,0
1,34,14,0
1,35,14,0.00401493658233654
1,36,14,0.00401493658233654
1,37,14,0.00401493658233654
1,38,14,0.00401493658233654
1,39,14,0.00401493658233654
1,40,14,0.00401493658233654
1,41,14,0.00401493658233654
1,42,14,0.00401493658233654
1,43,14,0.00401493658233654
1,44,14,0.00401493658233654
1,45,14,0.00401493658233654
1,46,14,0.00401493658233654
1,47,14,0.00401493658233654
1,48,14,0.00401493658233654
1,49,14,0.00401493658233654
1,50,14,0.00401493658233654
1,51,14,0.00401493658233654
1,52,14,0.00401493658233654
1,53,14,0.00401493658233654
1,54,14,0.00401493658233654
1,55,14,0.00804914058847339
1,56,14,0.00804914058847339
1,57,14,0.00804914058847339
1,58,14,0.00804914058847339
1,59,14,0.00804914058847339
1,60,14,0.0097463033806352
1,61,14,0.0097463033806352
1,62,14,0.0097463033806352
1,63,14,0.0097463033806352
1,64,14,0.0097463033806352
1,65,14,0.00528715298410753
1,66,14,0.00528715298410753
1,67,14,0.00528715298410753
1,68,14,0.00528715298410753
1,69,14,0.00528715298410753
1,70,14,0.00496943870560063
1,71,14,0.00496943870560063
1,72,14,0.00496943870560063
1,73,14,0.00496943870560063
1,74,14,0.00496943870560063
1,75,14,0.00401493658233654
1,76,14,0.00401493658233654
1,77,14,0.00401493658233654
1,78,14,0.00401493658233654
1,79,14,0.00401493658233654
1,80,14,0.00401493658233654
1,81,14,0.00401493658233654
1,82,14,0.00401493658233654
1,83,14,0.00401493658233654
1,84,14,0.00401493658233654
1,85,14,0.00401493658233654
1,86,14,0.00401493658233654
1,87,14,0.00401493658233654
1,88,14,0.00401493658233654
1,89,14,0.00401493658233654
1,90,14,0.00401493658233654
1,91,14,0.00401493658233654
1,92,14,0.00401493658233654
1,93,14,0.00401493658233654
1,94,14,0.00401493658233654
1,95,14,0.00401493658233654
1,96,14,0.00401493658233654
1,97,14,0.00401493658233654
1,98,14,0.00401493658233654
1,99,14,0.00401493658233654
1,100,14,0.00401493658233654
1,101,14,0.00401493658233654
1,102,14,0.00401493658233654
1,103,14,0.00401493658233654
1,104,14,0.00401493658233654
1,105,14,0.00401493658233654
1,106,14,0.00401493658233654
1,107,14,0.00401493658233654
1,108,14,0.00401493658233654
1,109,14,0.00401493658233654
1,110,14,0.00401493658233654
0,0,15,0
0,1,15,0
0,2,15,0
0,3,15,0
0,4,15,0
0,5,15,0
0,6,15,0
0,7,15,0
0,8,15,0
0,9,15,0
0,10,15,0
0,11,15,0
0,12,15,0
0,13,15,0
0,14,15,0
0,15,15,0
0,16,15,0
0,17,15,0
0,18,15,0
0,19,15,0
0,20,15,0
0,21,15,0
0,22,15,0
0,23,15,0
0,24,15,0
0,25,15,0
0,26,15,0
0,27,15,0
0,28,15,0
0,29,15,0
0,30,15,0
0,31,15,0
0,32,15,0
0,33,15,0
0,34,15,0
0,35,15,0.0250952785937961
0,36,15,0.0250952785937961
0,37,15,0.0250952785937961
0,38,15,0.0250952785937961
0,39,15,0.0250952785937961
0,40,15,0.0221326303126975
0,41,15,0.0221326303126975
0,42,15,0.0221326303126975
0,43,15,0.0221326303126975
0,44,15,0.0221326303126975
0,45,15,0.0328550432151895
0,46,15,0.0328550432151895
0,47,15,0.0328550432151895
0,48,15,0.0328550432151895
0,49,15,0.0328550432151895
0,50,15,0.0299072171540544
0,51,15,0.0299072171540544
0,52,15,0.0299072171540544
0,53,15,0.0299072171540544
0,54,15,0.0299072171540544
0,55,15,0.0296997887082091
0,56,15,0.0296997887082091
0,57,15,0.0296997887082091
0,58,15,0.0296997887082091
0,59,15,0.0296997887082091
0,60,15,0.0275059803704542
0,61,15,0.0275059803704542
0,62,15,0.0275059803704542
0,63,15,0.0275059803704542
0,64,15,0.0275059803704542
0,65,15,0.0273688946205511
0,66,15,0.0273688946205511
0,67,15,0.0273688946205511
0,68,15,0.0273688946205511
0,69,15,0.0273688946205511
0,70,15,0.021058718713431
0,71,15,0.021058718713431
0,72,15,0.021058718713431
0,73,15,0.021058718713431
0,74,15,0.021058718713431
0,75,15,0.0186036149317302
0,76,15,0.0186036149317302
0,77,15,0.0186036149317302
0,78,15,0.0186036149317302
0,79,15,0.0186036149317302
0,80,15,0.0166758092027649
0,81,15,0.0166758092027649
0,82,15,0.0166758092027649
0,83,15,0.0166758092027649
0,84,15,0.0166758092027649
0,85,15,0.0166758092027649
0,86,15,0.0166758092027649
0,87,15,0.0166758092027649
0,88,15,0.0166758092027649
0,89,15,0.0166758092027649
0,90,15,0.0166758092027649
0,91,15,0.0166758092027649
0,92,15,0.0166758092027649
0,93,15,0.0166758092027649
0,94,15,0.0166758092027649
0,95,15,0.0166758092027649
0,96,15,0.0166758092027649
0,97,15,0.0166758092027649
0,98,15,0.0166758092027649
0,99,15,0.0166758092027649
0,100,15,0.0166758092027649
0,101,15,0.0166758092027649
0,102,15,0.0166758092027649
0,103,15,0.0166758092027649
0,104,15,0.0166758092027649
0,105,15,0.0166758092027649
0,106,15,0.0166758092027649
0,107,15,0.0166758092027649
0,108,15,0.0166758092027649
0,109,15,0.0166758092027649
0,110,15,0.0166758092027649
1,0,15,0
1,1,15,0
1,2,15,0
1,3,15,0
1,4,15,0
1,5,15,0
1,6,15,0
1,7,15,0
1,8,15,0
1,9,15,0
1,10,15,0
1,11,15,0
1,12,15,0
1,13,15,0
1,14,15,0
1,15,15,0
1,16,15,0
1,17,15,0
1,18,15,0
1,19,15,0
1,20,15,0
1,21,15,0
1,22,15,0
1,23,15,0
1,24,15,0
1,25,15,0
1,26,15,0
1,27,15,0
1,28,15,0
1,29,15,0
1,30,15,0
1,31,15,0
1,32,15,0
1,33,15,0
1,34,15,0
1,35,15,0.00401493658233654
1,36,15,0.00401493658233654
1,37,15,0.00401493658233654
1,38,15,0.00401493658233654
1,39,15,0.00401493658233654
1,40,15,0.00401493658233654
1,41,15,0.00401493658233654
1,42,15,0.00401493658233654
1,43,15,0.00401493658233654
1,44,15,0.00401493658233654
1,45,15,0.00401493658233654
1,46,15,0.00401493658233654
1,47,15,0.00401493658233654
1,48,15,0.00401493658233654
1,49,15,0.00401493658233654
1,50,15,0.00401493658233654
1,51,15,0.00401493658233654
1,52,15,0.00401493658233654
1,53,15,0.00401493658233654
1,54,15,0.00401493658233654
1,55,15,0.00883521710437496
1,56,15,0.00883521710437496
1,57,15,0.00883521710437496
1,58,15,0.00883521710437496
1,59,15,0.00883521710437496
1,60,15,0.0108630770582449
1,61,15,0.0108630770582449
1,62,15,0.0108630770582449
1,63,15,0.0108630770582449
1,64,15,0.0108630770582449
1,65,15,0.00553504809180561
1,66,15,0.00553504809180561
1,67,15,0.00553504809180561
1,68,15,0.00553504809180561
1,69,15,0.00553504809180561
1,70,15,0.00515542625167775
1,71,15,0.00515542625167775
1,72,15,0.00515542625167775
1,73,15,0.00515542625167775
1,74,15,0.00515542625167775
1,75,15,0.00401493658233654
1,76,15,0.00401493658233654
1,77,15,0.00401493658233654
1,78,15,0.00401493658233654
1,79,15,0.00401493658233654
1,80,15,0.00401493658233654
1,81,15,0.00401493658233654
1,82,15,0.00401493658233654
1,83,15,0.00401493658233654
1,84,15,0.00401493658233654
1,85,15,0.00401493658233654
1,86,15,0.00401493658233654
1,87,15,0.00401493658233654
1,88,15,0.00401493658233654
1,89,15,0.00401493658233654
1,90,15,0.00401493658233654
1,91,15,0.00401493658233654
1,92,15,0.00401493658233654
1,93,15,0.00401493658233654
1,94,15,0.00401493658233654
1,95,15,0.00401493658233654
1,96,15,0.00401493658233654
1,97,15,0.00401493658233654
1,98,15,0.00401493658233654
1,99,15,0.00401493658233654
1,100,15,0.00401493658233654
1,101,15,0.00401493658233654
1,102,15,0.00401493658233654
1,103,15,0.00401493658233654
1,104,15,0.00401493658233654
1,105,15,0.00401493658233654
1,106,15,0.00401493658233654
1,107,15,0.00401493658233654
1,108,15,0.00401493658233654
1,109,15,0.00401493658233654
1,110,15,0.00401493658233654
0,0,16,0
0,1,16,0
0,2,16,0
0,3,16,0
0,4,16,0
0,5,16,0
0,6,16,0
0,7,16,0
0,8,16,0
0,9,16,0
0,10,16,0
0,11,16,0
0,12,16,0
0,13,16,0
0,14,16,0
0,15,16,0
0,16,16,0
0,17,16,0
0,18,16,0
0,19,16,0
0,20,16,0
0,21,16,0
0,22,16,0
0,23,16,0
0,24,16,0
0,25,16,0
0,26,16,0
0,27,16,0
0,28,16,0
0,29,16,0
0,30,16,0
0,31,16,0
0,32,16,0
0,33,16,0
0,34,16,0
0,35,16,0.0250952785937961
0,36,16,0.0250952785937961
0,37,16,0.0250952785937961
0,38,16,0.0250952785937961
0,39,16,0.0250952785937961
0,40,16,0.0221326303126975
0,41,16,0.0221326303126975
0,42,16,0.0221326303126975
0,43,16,0.0221326303126975
0,44,16,0.0221326303126975
